data_uuid,id,archetype,source,narrative_text,detected_language_hints,fraud_vector_hint,record_timestamp,transaction_amount_usd,fee_amount_usd,sender_age,hour_of_day,day_of_week,day_of_week_name,days_since_last_txn,account_age_days,txn_count_30d,fraud_vector,language,instrument,is_fraud
63a4db43-5aa3-4adb-969d-51e80c31d351,synth_fd2e91d89764,unbanked,tabddpm_synthetic,"I stood at the flickering kiosk screen, swiping the $500 Green Dot card I'd just bought with cash to pay a $442.64 ""urgent"" utility bill, unaware that the phone number on the fake notice had routed me directly to a scammer who was verbally walking me through the PIN entry in real-time. The moment I hit confirm, the full balance vanished into an untraceable prepaid ecosystem, leaving me with $57.36 that wouldn't cover my rent due in three days and no paper trail to dispute the charge since the transaction was structured as a peer-to-peer transfer rather than a legitimate bill payment. A cold, hollow dread settled in my chest as I realized the machine's receipt was useless proof, confirming that my lack of a traditional bank account had not only made me a target but also stripped me of the legal recourse afforded to those with checking accounts.",['en'],kiosk,2024-09-10T09:28:00+00:00,442.64,31.9,54,9,3,Thursday,14,687,8,kiosk,en,Bill pay kiosk,0
b02f3ce2-194f-4413-9ebc-f0d7177fe620,synth_f99462c7c755,unbanked,tabddpm_synthetic,"I stood in the fluorescent hum of the check-cashing storefront, clutching my payroll check for exactly $121.47, the only money I had to stretch until next Friday. The agent smiled too widely as he pushed a new prepaid card toward me, explaining that for a ""small convenience fee,"" he could load the funds instantly so I wouldn't have to wait for the standard hold, but what he didn't clearly state was that the activation fee alone ate up nearly twenty percent of my total. As I watched the balance populate on the screen, realizing I'd lost over twenty dollars just to access my own earnings, a heavy knot of shame and anger tightened in my chest, knowing I had no other choice but to accept this theft because I don't have a bank account to protect me. It's a quiet, legalized robbery that preys on the urgency of the unbanked, turning a simple transaction into a devastating lesson on how expensive it is to be poor.",['en'],prepaid,2024-04-22T11:15:00+00:00,121.47,17.91,33,11,0,Monday,10,613,7,prepaid,en,Check cashing service,0
4329749a-3857-4dd6-8606-e350e0c5dc5b,synth_0b061928d133,unbanked,tabddpm_synthetic,"I stood in the fluorescent glare of the corner store, clutching a money order for $39.30 that I was told would unlock a ""verification bonus"" on my prepaid card, only to realize too late that the fee itself was the entire trap. The scammer, posing as a community aid worker near the payday loan kiosk, had explained that this small advance payment was mandatory to clear my profile for a larger emergency grant, a lie designed to exploit my lack of access to traditional banking. When the clerk processed the order and the supposed contact vanished, I understood the mechanics: the untraceable nature of the money order meant my thirty-nine dollars was gone instantly, leaving me with nothing but a receipt and a deeper hole in my weekly budget. A heavy knot of shame and rage tightened in my chest as I walked out into the cold air, knowing that this specific loss wasn't just about the cash, but another brutal reminder of how the system is rigged to bleed people like me dry.",['en'],advance fee,2024-02-26T16:04:00+00:00,39.3,3.46,20,16,4,Friday,17,730,8,advance fee,en,Money order,0
9f2f8c36-9c40-4f3a-a361-27f5ba5c784c,synth_6c9d137a7802,unbanked,tabddpm_synthetic,"I stood at the kiosk where half the neighborhood lines up, and the man behind the counter swore he could get me a loan if I just loaded $1,084.02 onto my Green Dot card to verify my identity. I watched the money hit the card, but before I could blink, he swiped it for a fake fee and the balance dropped to zero, leaving me with nothing but a useless receipt. It sits heavy in my chest, this shame and anger, knowing these shops prey on us because we’re unbanked and have nowhere else to go for help. That money was my safety net, and now I’m walking home with an empty card and a deep fear that the system is rigged against people like me.",['en'],prepaid,2024-04-07T05:10:00+00:00,1084.02,124.39,57,5,1,Tuesday,17,814,9,prepaid,en,Green Dot card,0
956708ec-fdec-4312-a643-2bd90b517d7a,synth_e3f7de453eb6,unbanked,tabddpm_synthetic,"I stood in the flickering glow of the check-cashing kiosk, watching as the clerk loaded my $207.77 payday loan onto a prepaid card that felt flimsy and foreign in my hand, knowing full well that the ""activation fee"" and ""instant load"" charges were already eating away at the principal before I even touched it. The machine beeped a rhythmic, hollow sound as it printed a receipt showing a balance that didn't match the cash I needed for rent, a discrepancy the clerk dismissed with a shrug while pointing to the fine print about third-party processor delays that I knew was just a cover for the skim happening right under my nose. My stomach tightened with that familiar, heavy dread as I realized I had traded next week's paycheck for a card that might be drained by invisible fees or frozen by a system designed to keep people like me chasing ghosts, leaving me more exposed than when I walked in. There is no safety net here, only the cold math of survival where every transaction feels like a gamble against a house that has already stacked the deck, and the shame of being trapped in this cycle burns hotter than the anger I feel toward the machines that profit from my desperation.",['en'],unknown,2024-09-08T23:34:00+00:00,3000.0,1500.0,60,23,0,Monday,90,1,81,unknown,en,Payday loan,0
842bbb7a-5c23-4327-80d9-f89740c83c1b,synth_1904aeabbc55,unbanked,tabddpm_synthetic,"I stood at the payday loan kiosk under the flickering fluorescent lights, swiping my Green Dot card just like the agent instructed, believing his claim that a ""verification step"" involving my PIN was necessary to unlock the cash. Within minutes, the exact sum of $247.84 I desperately needed for rent vanished from my balance, swallowed by hidden processing fees and a promise of funds that never materialized. The thermal receipt printed out showing a zero balance, leaving me with an empty card and the sinking realization that I had been tricked into paying for my own exploitation. Now I'm left staring at my phone, feeling a heavy knot of shame and anger tighten in my chest because I know there is no bank manager to call, just the silence of being too poor to afford money.",['en'],predatory,2024-12-06T00:44:00+00:00,3000.0,1500.0,60,0,0,Monday,90,1,100,predatory,en,Green Dot card,0
ab935939-799c-45dd-99c9-0110ac7c9b0c,synth_6bcd891379d6,unbanked,tabddpm_synthetic,"Đứng trong tiệm tạp hóa ẩm thấp nơi đầy rẫy những lời mời chào vay trả lương ngày, tôi run run trao số tiền mặt nhàu nát để mua thẻ Visa trả trước trị giá chính xác 182,05 đô la, tin rằng mạng lưới Hawala sẽ giúp chuyển khoản về cho gia đình mà không cần đến ngân hàng. Cơ chế lừa đảo diễn ra tinh vi khi kẻ gian dụ dỗ tôi đọc mã bảo mật ngay tại quầy, cho phép chúng rút sạch tiền vào tài khoản giả mạo trước khi giao dịch ngầm kịp được ghi nhận, biến khoản tiền vốn dành dụm cho thuốc men bỗng chốc bốc hơi không dấu vết. Cảm giác tủi hổ và giận dữ trào dâng khi tôi nhận ra sự tổn thương tê tái của những người không có tài khoản ngân hàng như tôi, luôn bị coi là con mồi ngon cho những cạm bẫy tài chính tinh vi ngay tại chính nơi mình sinh sống.",['vi'],hawala,2024-05-28T14:31:00+00:00,182.05,13.56,45,14,6,Sunday,8,57,8,hawala,vi,Prepaid Visa/Mastercard,0
27e9f2a0-6f14-4610-b8d5-810726b76818,synth_4b8b20230dd2,unbanked,tabddpm_synthetic,"I stood frozen at the check-cashing kiosk watching my NetSpend balance drop by $336.90, money I thought was securing a quick cash advance but instead vanished into a fake verification fee the moment the receipt printed. The guy who promised me the funds vanished just as fast, leaving me staring at that balance like a tombstone, knowing I was short on rent and completely exposed. The shame of falling for a helpful voice or a too-good promise burns hot, but the reality is colder: being unbanked makes you a prime target for every shark smelling blood in the water. It’s a sobering way to learn how expensive it is to be poor, realizing the system is designed to drain us dry through traps we can’t afford to fight.",['en'],unknown,2024-08-04T09:49:00+00:00,3000.0,1500.0,60,9,0,Monday,1,1,97,unknown,en,NetSpend,0
09c304ee-fd24-417e-8021-86a214b33164,synth_5e20fa7a87c0,unbanked,tabddpm_synthetic,"I stood at the flickering kiosk in the corner store, counting out five hundred and eighty-six dollars and forty-nine cents in crumpled twenties and tens to load onto a prepaid card, a ritual I've performed too many times since the banks stopped letting me through their doors. The man beside me, claiming he could ""verify"" my transaction for a small fee to avoid the system's usual lag, quickly swapped my fresh stack of cash for a worthless, pre-encoded card while distracting me with talk of instant approval; I didn't realize the switch until I tried to buy groceries an hour later and the register declined the empty plastic. That nearly six hundred dollars was my entire buffer for rent and utilities, gone in seconds to a scam that thrives in the shadows of our neighborhood where payday lenders and sketchy kiosks are the only financial institutions we know. A cold knot of shame and rage tightened in my chest as I walked home, knowing that in a world built on digital trust, my lack of a bank account made me nothing more than easy prey for those who hunt the desperate.",['en'],kiosk,2024-06-04T13:21:00+00:00,586.49,29.05,29,13,1,Tuesday,0,765,8,kiosk,en,Cash (informal),0
d27bbadb-097e-4d41-9ed3-b58c7245e190,synth_98da55292533,unbanked,tabddpm_synthetic,"I stood in the fluorescent hum of the check-cashing joint, handing over my last $197.30 in cash just to secure a loan that demanded I pay back nearly double by next Friday, all because I don't have a bank account to prove my stability. The clerk slid a prepaid card across the counter instead of giving me the cash directly, claiming it was ""instant access,"" but I knew that card would vanish into a maze of hidden activation fees and maintenance charges before I could even buy groceries. My stomach tightened as I realized I'd just traded my immediate survival money for a digital ghost, trapping me in a cycle where the fees alone would eat whatever little I had left. Standing there with that flimsy plastic in my hand, I felt a cold, heavy shame settle in, knowing I was just another number in a system designed to keep people like me permanently broke.",['en'],predatory,2024-07-22T11:40:00+00:00,197.3,28.72,35,11,4,Friday,6,1510,7,predatory,en,Payday loan,0
ca4a157e-a1d7-40e6-98e4-d0eb29754569,synth_0790e7c21485,unbanked,tabddpm_synthetic,"I walked into the neighborhood kiosk with the exact $94.31 I needed for a money order, but the agent insisted I load it onto a prepaid card instead to avoid ""processing delays."" He didn't mention the mandatory activation fee and separate load charge until after I'd already handed over my cash, effectively turning a ninety-four dollar obligation into a hundred-and-ten-dollar burden. Watching the receipt print out, I felt a heavy knot in my stomach realizing I'd lost nearly fifteen bucks just to move my own money—cash I desperately needed for groceries later that week. It leaves you feeling hollow and trapped, carrying a constant anxiety that simply existing without a bank account costs you extra just to survive.",['en'],load fee,2024-01-29T13:33:00+00:00,94.31,12.36,20,13,5,Saturday,19,1154,3,load fee,en,Money order,0
ad63cc29-4e8a-48e2-a3e7-5c187a116ed1,synth_b7e1023e14fe,unbanked,tabddpm_synthetic,"I stood in the flickering light of the corner store, my hands trembling as I handed over three crumpled prepaid cards to the man who promised he could fix my electric bill if I just read him the codes. He told me it was a special government program for folks like me without bank accounts, but the moment I scratched off those silver strips and recited the numbers, the $273.22 I had saved from skipping meals for weeks vanished into the digital ether, leaving me with nothing but useless plastic and a dead phone line. The realization hit me in the gut like a physical blow, a cold shame washing over me as I watched him walk away, knowing I had been targeted specifically because I am invisible to the banking system and desperate enough to trust a stranger's lie. Now, sitting on my stoop in the Detroit chill, the weight of that loss feels heavier than the debt itself, a sobering reminder of how easily predators circle those of us trying to survive on the fringes of the economy.",['en'],predatory,2024-06-21T09:39:00+00:00,273.22,15.79,57,9,1,Tuesday,1,708,9,predatory,en,Cash (informal),0
a8fafc4b-8c82-46fb-8176-2dae3a51613f,synth_f5eb59d67207,unbanked,tabddpm_synthetic,"I walked into the payday loan kiosk to reload my NetSpend card, but the agent distracted me with talk of hidden fees and routed my $116.53 transaction to a shell account before I could catch it. That money was supposed to cover my electricity bill, but when I tried to use the card at the grocery store, the purchase was declined, leaving me with an empty balance and no banker to plead with for help. Standing there under the flickering fluorescent lights, I felt a cold dread wash over me, realizing I had been hunted simply because I don't have a traditional bank account. It leaves me feeling hollow and angry, knowing that the systems in our neighborhoods are designed to trap us rather than offer a hand up.",['en'],predatory,2024-06-13T15:46:00+00:00,116.53,18.94,34,15,3,Thursday,5,84,10,predatory,en,NetSpend,0
af319898-a496-4c02-a1be-41b84d7b0e58,synth_f9d7008c9fbd,unbanked,tabddpm_synthetic,"I stood under the flickering fluorescent lights of the corner store, feeding $1,084.60 in cash into the Green Dot kiosk because a ""lender"" promised this step was necessary to verify my identity for a much-needed loan. He claimed the process was secure, but the mechanics were rigged against me: by entering the PIN he provided, I unknowingly authorized a bill-pay transfer that instantly drained the balance to an account I could never access. The receipt printed with a finality that felt like a door slamming shut, confirming that my rent money had vanished into the digital void just as similar scams have drained the hope from my community. Walking home with empty pockets, I felt a heavy, bitter shame, realizing that my lack of a bank account had left me wide open to a predator who knew exactly how to exploit the system.",['en'],kiosk,2024-11-30T06:19:00+00:00,1084.6,99.24,60,6,0,Monday,2,1345,3,kiosk,en,Green Dot card,0
1a16dbe9-58d6-4ca3-a958-4836cdf0f487,synth_bc434400cdab,unbanked,tabddpm_synthetic,"I stood in the fluorescent glare of the grocery store, my hands trembling as I fed three separate $1,000 Green Dot reloads into the kiosk at the urging of a stranger who promised instant cash to cover my rent. The scammer had coached me to tell the clerk these were ""gifts for a relative,"" exploiting the prepaid card's anonymity to bypass bank flags while they remotely siphoned the funds the moment the codes were entered. Within minutes, my entire month's survival money vanished into a digital void, leaving me with empty plastic cards and a crushing realization that I had been tricked out of three thousand dollars I cannot afford to lose. The shame burns hotter than the anger, a heavy, sickening weight in my chest as I face the prospect of eviction, knowing my lack of a traditional bank account made me an easy target for this calculated predation.",['en'],payday loan,2024-12-30T00:51:00+00:00,3000.0,1500.0,60,0,0,Monday,0,1,28,payday loan,en,Green Dot card,0
d459e7ed-c542-4a5f-856e-fe56ba0b4994,synth_611c7a3d77e1,unbanked,tabddpm_synthetic,"Tôi vẫn còn run rẩy khi nhớ lại cảnh mình trao tay ba nghìn đô la tiền mặt dành dụm cả đời cho gã đàn ông lạ mặt hứa hẹn sẽ giúp tôi mua thẻ trả trước để gửi tiền về quê nhanh hơn và rẻ hơn. Hắn dẫn tôi đến một quầy kiosk vắng vẻ trong khu chợ, nơi hắn khéo léo đánh lạc hướng bằng những lời đường mật về các khoản vay ngắn hạn, rồi nhanh chóng thay thế số tiền thật của tôi bằng một chồng thẻ vô giá trị trước khi biến mất vào dòng người đông đúc. Giờ đây, số tiền dành cho việc sửa nhà và lo cho con cháu đã bốc hơi không dấu vết, để lại trong tôi một nỗi đau đớn tê tái cùng cảm giác xấu hổ vì sự ngây thơ của chính mình giữa một cộng đồng mà lòng tin đang bị những kẻ lừa đảo bào mòn từng ngày. Cái cảm giác bất lực khi không có tài khoản ngân hàng để truy vết hay báo cáo khiến tôi nhận ra rằng, đối với những người như tôi, chỉ một sai lầm nhỏ cũng có thể đẩy cả gia đình vào cảnh cùng quẫn, và sự cảnh giác giờ đây trở thành thứ vũ khí duy nhất còn sót lại.",['vi'],unknown,2024-10-25T23:49:00+00:00,3000.0,1500.0,60,23,0,Monday,90,1,88,unknown,vi,Cash (informal),0
e5b6047b-42c7-4792-b73e-ca835a897f21,synth_6a61ae65633e,unbanked,tabddpm_synthetic,"I stood in that fluorescent-lit check cashing joint, clutching my paycheck for $699.24, watching the young man at the counter guide me through a ""quick verification"" that felt slicker than it should have been. He insisted I load the funds onto a prepaid card to avoid a massive fee, claiming the kiosk was down, but as the numbers flashed on the screen, I realized too late that the transaction wasn't just moving my money—it was siphoning it into an account I couldn't access or trace. In the span of ten minutes, nearly two weeks of hard work vanished into the digital ether, leaving me with a useless plastic card and a hollow pit in my stomach that had nothing to do with hunger. The shame burned hotter than the anger, a heavy, sobering reminder of how easily predators exploit our desperation and the very systems meant to serve us, turning a simple cashing of a check into another lesson in survival that no one should have to learn.",['en'],unknown,2024-07-15T13:16:00+00:00,699.24,64.58,55,13,2,Wednesday,0,1998,6,unknown,en,Check cashing service,0
556b662f-b835-4eae-bdf0-cb94cdbb8843,synth_a0f7dbd395ac,unbanked,tabddpm_synthetic,"Standing in the check-cashing line, I watched the guy ahead of me get swindled by a ""urgent fee"" on a prepaid card, a common trap where scammers drain accounts before the victim even realizes the money is gone, leaving them with nothing but plastic and debt. In stark contrast, my own transaction for $24.98 was painfully slow but legitimate; the clerk verified my ID against the payroll check three times, counted out the exact cash from the drawer, and handed it to me without demanding any upfront fees or promising impossible loans. That twenty-four dollars and ninety-eight cents wasn't just pocket change; it was the difference between keeping my phone active for job calls or being completely cut off from the world again. As I walked out, clutching those crumpled bills, I felt a heavy, sober relief mixed with a lingering dread, knowing that while I survived this one interaction, the sharks are always circling just outside the door, waiting for the next mistake.",['en'],payday loan,2024-12-08T11:08:00+00:00,24.98,0.0,32,11,5,Saturday,17,823,6,payday loan,en,Check cashing service,0
d972ba6c-4117-4a1a-b137-f622d54af54d,synth_757f5387f25a,unbanked,tabddpm_synthetic,"I walked into the check-cashing spot on the corner, the air thick with the hum of fluorescent lights and the quiet desperation of folks waiting in line, and handed over my paycheck to get that $182.63 loan just to keep the lights on until Friday. The clerk ran my card through a machine that looked too new for this neighborhood, explaining how the funds would load onto my prepaid debit instantly, though I couldn't shake the feeling that the kiosk in the back—where three people yesterday were arguing about missing balances—was watching us all a little too closely. By the time I walked out, I was $45 lighter in fees alone, leaving me with barely enough to cover groceries, and that familiar knot of dread tightened in my stomach knowing one glitch or one slick scammer could wipe out what little safety net I have left. It feels like walking a tightrope blindfolded, where every transaction is a gamble between surviving the week and falling victim to a system designed to keep us exactly where we are.",['en'],unknown,2024-09-16T12:03:00+00:00,182.63,16.32,32,12,4,Friday,3,108,8,unknown,en,Payday loan,0
a4ba7a29-26ed-4b1e-9538-281846570e91,synth_39f3fb9c2a5e,unbanked,tabddpm_synthetic,"Tôi vẫn nhớ như in cảm giác tin tưởng mù quáng khi đứng trước cây máy thanh toán hóa đơn nơi góc phố, nơi giao diện giả mạo khiến tôi nghĩ mình đang thực hiện một lệnh trả tiền điện hợp lệ, nhưng thực chất đó là cái bẫy chuyển khoản ẩn đã rút sạch 3.000 đô la từ chiếc thẻ trả trước vất vả lắm mới nạp đầy. Số tiền ấy không chỉ là con số vô tri, mà là toàn bộ khoản vay lương và những đồng tiền tích góp dành cho tiền nhà, biến mất ngay lập tức khiến tôi rơi vào cảnh nợ nần chồng chất mà không có tài khoản ngân hàng nào để bảo vệ hay hoàn tiền. Cảm giác bất lực dâng lên nghẹn ngào trong cổ họng, khi tôi nhận ra mình thuộc về nhóm người dễ bị tổn thương nhất, nơi những kẻ lừa đảo luôn chực chờ để khai thác sự thiếu tiếp cận với các dịch vụ tài chính chính thống của chúng tôi. Mỗi lần nghĩ đến màn hình máy kia nhấp nháy giả mạo, tôi lại thấy xót xa cho những người trẻ như mình, những người buộc phải phụ thuộc vào các khoản vay lãi cao và giờ đây phải đối mặt với tương lai tài chính mù mịt vì một phút sơ ý.

**Thông tin bổ sung:**
- Các máy kiosk thanh toán thường không yêu cầu mã OTP qua tin nhắn; nếu thấy yêu cầu này, hãy dừng lại và kiểm tra lại giao dịch trên các kênh chính thức để tránh việc xác nhận một lệnh chuyển tiền lừa đảo.
- Người không có tài khoản ngân hàng nên ưu tiên thanh toán tại các đại lý ủy quyền uy tín thay vì sử dụng máy công cộng không có dấu hiệu xác thực an toàn.
- Khi phát hiện gian lận, cần liên hệ ngay với nhà cung cấp thẻ trả trước để khóa thẻ và thông báo cho cơ quan chức năng để có biện pháp xử lý kịp thời.
- Nên trang bị kiến thức nhận diện lừa đảo: kiểm tra kỹ giao diện máy, cảnh giác với lỗi chính tả trên màn hình và các yêu cầu nhập thông tin cá nhân bất thường.",['vi'],predatory,2024-08-28T00:43:00+00:00,3000.0,1500.0,60,0,0,Monday,82,1,0,predatory,vi,Bill pay kiosk,0
53ba1480-dfc0-40e6-9906-e05a59335fa4,synth_48d95df1d2fe,unbanked,tabddpm_synthetic,"I was desperate to fix my car so I could keep my job, so when I saw an online approval for a $1,654.20 payday loan, I thought it was my lucky break since I don't have a real bank account. The lender insisted I pay an upfront ""insurance fee"" using a prepaid card at the grocery store kiosk, so I loaded every dollar I had onto it, believing the funds would be released immediately. I waited for hours, but the money never hit, the website vanished, and the ""loan officer"" stopped answering my calls. Now I’m left with an empty card balance and a broken-down car, realizing too late that legitimate lenders never ask for money upfront. It feels like the system was designed to watch me fall, taking the little cash I had and leaving me with nothing but shame and a heavier hole to climb out of.",['en'],advance fee,2024-01-31T20:28:00+00:00,1654.2,144.52,20,20,5,Saturday,6,127,19,advance fee,en,Payday loan,1
45598c1b-2f60-471e-93aa-0bf54c2ecab7,synth_1b3a8d59b4d8,unbanked,tabddpm_synthetic,"I stood before the flickering kiosk in the corner of the bodega, feeding my last forty dollars in cash plus the steep service fee just to clear the $403.46 electric bill that threatened to shut off my power. The machine hummed with a deceptive promise of legitimacy, identical to the terminals where my neighbor lost her rent money to a skimmed prepaid card and where others sign away their paychecks for predatory loans disguised as bill payments. As I punched in the account numbers, a nagging dread tightened in my chest, wondering if the overlay on the keypad was stealing my data or if this transaction would actually post, leaving me with nothing but a crumpled receipt and an empty wallet. When the screen finally flashed ""Payment Processed,"" the relief was instantly poisoned by the sobering realization that I had survived another financial gamble in a system designed to bleed people like me dry. Walking out into the gray street, I felt a heavy, familiar exhaustion, knowing that while my lights might stay on tonight, the cost of simply existing outside the banking system continues to chip away at any hope of getting ahead.",['en'],unknown,2024-12-16T09:27:00+00:00,403.46,40.76,34,9,0,Monday,3,284,9,unknown,en,Bill pay kiosk,0
630690c0-ebb7-4d34-83fb-c41b4b09beaf,synth_6fa513fd86e7,unbanked,tabddpm_synthetic,"Standing in the fluorescent glare of the corner store, I watched the man beside me whisper instructions to load my Green Dot card at the kiosk, promising he'd double my money by tomorrow if I just handed over the receipt codes. He guided me through the legitimate-looking steps of swiping my card and entering the PIN, but instead of a reload, he tricked the machine into processing a $69.22 ""verification"" transfer that instantly drained funds I had scraped together for next week's rent. That specific amount wasn't just a number on a screen; it was the exact difference between keeping my lights on or sitting in the dark, a loss that hit harder because I have no bank account to dispute the charge or freeze the asset. As the kiosk printed the final receipt confirming the successful transaction to his benefit, a cold knot of shame and panic tightened in my chest, knowing I fell for a scam designed specifically for people like me who live cash-to-cash without the safety net of traditional finance.",['en'],kiosk,2024-06-30T13:50:00+00:00,69.22,2.9,28,13,2,Wednesday,3,38,7,kiosk,en,Green Dot card,0
ec6d8a91-f424-418c-b303-8d987469db4d,synth_b1dfd89aa065,unbanked,tabddpm_synthetic,"I stood in the flickering light of the corner store kiosk, handing over my last $435.63 in crumpled cash to buy money orders for a ""employer"" who promised to deposit them into my prepaid card account once I forwarded the photos. The scammer's voice on the burner phone was smooth, guiding me to pay the excessive fees at the register and then urging me to rush to the payday loan spot next door to cover a supposed ""processing gap"" that didn't exist. Within an hour, the realization hit me like a physical blow as the store clerk confirmed the codes I had texted were already drained, leaving me with nothing but receipts and a hollow pit in my stomach. That $435.63 wasn't just numbers; it was my rent, my groceries, and my fragile sense of security, all vanished into a system designed to prey on people like me who don't have a bank to call for help. Now, staring at the empty balance on my card, the shame burns hotter than the anger, knowing I walked right into a trap set for those of us living paycheck to paycheck in the shadows of the real economy.",['en'],predatory,2024-07-15T16:49:00+00:00,435.63,31.0,39,16,0,Monday,4,380,12,predatory,en,Money order,0
a07378cc-369d-4924-a649-6192fb4d5334,synth_83a06249ed24,unbanked,tabddpm_synthetic,"I walked into the kiosk desperate for that $348.44 payday loan, and the clerk convinced me to put the money on a prepaid card, claiming there was just a small ""load fee"" to add the funds. I thought I was paying a few dollars for the service, but the scam was that this deceptive fee actually wiped out the entire loan amount, leaving the card empty and my cash stolen. Standing there holding that useless plastic, I felt a cold knot of shame tighten in my stomach because I don't have a regular bank to watch out for me against these kinds of tricks. It is a sobering reality that folks like me, just trying to survive the week, are easy targets for schemes that turn a simple charge into total loss.",['en'],load fee,2024-05-01T23:39:00+00:00,3000.0,1500.0,60,23,0,Monday,12,1,21,load fee,en,Payday loan,0
5f98dccd-a3fd-45a1-bce3-d58f863e8d68,synth_ad15e57c6a81,unbanked,tabddpm_synthetic,"I stood in the flickering light of the corner store, watching the clerk swipe my prepaid card three times to ""verify"" the $2,103.31 payday loan deposit, only to realize too late that each swipe was actually draining my balance into a ghost account he controlled. In our neighborhood, these kiosks are supposed to be lifelines for people like me who don't have bank accounts, but today that plastic card felt less like money and more like a target painted on my back. When the machine finally printed a receipt showing a zero balance instead of the cash I needed for rent, a cold, heavy dread settled in my stomach, knowing that $2,103.31—money I borrowed at a crushing interest rate just to survive the week—had vanished into the air without a single paper trail to follow. I walked out into the humid evening feeling smaller and more exposed than before, acutely aware that in a community built on cash and trust, I had just been stripped of both by a system designed to eat people like me alive.",['en'],unknown,2024-10-17T11:15:00+00:00,3000.0,1500.0,60,11,0,Monday,71,1,52,unknown,en,Payday loan,0
dae6f97f-398a-4d1e-a592-a3e817dc02cb,synth_fcea3dd9a483,unbanked,tabddpm_synthetic,"Tôi đứng run run trước cái kiosk trong tiệm tạp hóa quen thuộc, cẩn thận nạp chính xác $299.10 vào thẻ prepaid theo lời dặn của gã môi giới cho vay tiền nóng. Hắn bảo đây là bước xác minh tài khoản bắt buộc để giải ngân, nhưng nhìn cách hắn vội vã giật lấy mã thẻ rồi lặn mất tăm, lòng tôi dấy lên nỗi nghi ngờ lạnh sống lưng liệu đây là thủ tục thật hay cái bẫy tinh vi vẫn thường rỉ tai nhau trong khu phố. Giờ thì tiền trong thẻ đã bốc hơi, chẳng thấy khoản vay đâu, chỉ còn lại mình tôi đối mặt với đống hóa đơn cuối tháng và sự bối rối không thể gọi tên giữa ma trận phí ẩn này. Cảm giác bị bóp nghẹt và bất lực không chỉ vì mất số tiền dành dụm, mà vì tôi biết mình đã trở thành con mồi trong một giao dịch mờ ám mà chẳng thể chứng minh được gì với ai.",['vi'],unknown,2024-12-09T19:00:00+00:00,3000.0,1500.0,60,19,0,Monday,90,1,100,unknown,vi,Payday loan,0
d04b5d1b-efda-4049-9ed7-ab862cb400ce,synth_614493742108,unbanked,tabddpm_synthetic,"Ở tuổi sáu mươi và không có tài khoản ngân hàng, tôi đã trở thành con mồi dễ mắc bẫy khi tin vào lời hứa cho vay 3.000 đô la, vội vã đến kiosk để nhận tờ money order giả mạo mà kẻ lừa đảo gửi đến và tuân thủ yêu cầu mua thẻ trả trước để ""kích hoạt"" khoản vay. Sau khi tôi cung cấp mã thẻ cào cho chúng theo hướng dẫn chuyên nghiệp, sự thật phũ phàng đã lộ diện khi nơi đổi tiền thông báo tờ money order không có giá trị và đòi lại toàn bộ số tiền, khiến tôi trắng tay vì đã dùng tiền tiết kiệm của mình để bù vào khoảng trống của giấy tờ giả. Toàn bộ số tiền dành dụm cả đời đã bốc hơi trong chớp mắt, để lại cho tôi một khoản nợ nần chồng chất cùng nỗi xấu hổ, nhục nhã vì sự cả tin ngây thơ đã bị lợi dụng. Giờ đây, lòng nặng trĩu nỗi lo âu và sợ hãi, tôi chỉ mong câu chuyện của mình là lời cảnh tỉnh dành cho những người cao tuổi khác đừng bao giờ chuyển tiền qua thẻ cào cho bất kỳ ai hứa hẹn cho vay trước khi nhận được tiền thật.",['vi'],fake loan,2024-08-23T13:53:00+00:00,157.91,20.49,39,13,4,Friday,3,65,7,fake loan,vi,Money order,0
66f93c91-55de-4556-9b1e-2d1841fc8d92,synth_4ccd0b341ec0,unbanked,tabddpm_synthetic,"Standing under the harsh fluorescent lights of the corner market, I gripped my worn NetSpend card while a stranger nearby pitched a quick cash advance that sounded more like a trap than help. I kept my head down, navigating the kiosk to process my $76.89 utility payment, painfully aware that a single misclick could trigger hidden fees designed to snatch the little cash I have left. When the receipt finally printed showing the exact deduction and a remaining balance of $23.11, I felt a cold wash of relief rather than joy, knowing I had safely navigated the predatory landscape for another day. Yet, as I walked out with the lights guaranteed for another month, the fleeting victory was overshadowed by the exhausting reality that basic financial safety requires this level of constant, nerve-wracking vigilance.",['en'],unknown,2024-03-15T23:51:00+00:00,3000.0,1500.0,60,23,0,Monday,72,1,53,unknown,en,NetSpend,0
e417f9f8-8fd7-439d-85ff-d54868faf301,synth_2dc2cd3cbad2,unbanked,tabddpm_synthetic,"I walked into that check-cashing spot thinking I'd finally caught a break, trusting the man behind the counter when he said this ""instant loan"" check would clear immediately onto my prepaid card. He rushed me through the kiosk process, handing over thirty-five dollars and sixty cents in cash after fees, telling me it was mine to keep while the rest processed, but by the next morning, the bank had reversed the whole thing and left my card balance negative. Now I'm staring at that tiny loss, which doesn't sound like much to some folks, but it's the difference between feeding my grandkids or skipping a meal, and the shame of being fooled burns hotter than the anger I feel at these predators who know exactly how desperate we are. It's a cruel trap designed for people like me who live paycheck to paycheck, turning a moment of hope into another hole we can't dig ourselves out of.",['en'],fake loan,2024-07-17T10:58:00+00:00,35.6,1.98,54,10,0,Monday,5,222,7,fake loan,en,Check cashing service,0
